client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
1802,Jacobson-Greene,Este,Residencial,5064,2024-06-12,1462.74,0.22,1114.08,94
1803,English-Flores,Centro,Comercial,1909,2024-06-10,705.85,0.23,439.07,58
1804,"Nguyen, Burch and Lara",Centro,Residencial,2268,2024-08-04,227.35,0.22,498.96,85
1805,"Schmitt, Patel and Jones",Oeste,Comercial,2682,2024-08-26,1708.32,0.18,482.76,62
1806,Flowers PLC,Sur,Comercial,6894,2024-11-08,1462.68,0.21,1447.74,24
1807,Rodriguez Inc,Este,Residencial,7803,2024-09-22,531.34,0.24,1872.72,57
1808,"Miller, Young and Johnson",Este,Residencial,4635,2024-03-08,1048.99,0.1,463.5,37
1809,Nguyen-Garcia,Este,Residencial,5926,2024-03-23,107.1,0.15,888.9,67
1810,Taylor-Sharp,Oeste,Comercial,7094,2024-04-12,269.72,0.17,1205.98,53
1811,Galloway-Lawrence,Sur,Comercial,1971,2024-04-02,148.02,0.2,394.20000000000005,12
1812,Meyers and Sons,Este,Residencial,6044,2024-09-22,1083.54,0.13,785.72,17
1813,Johnson-Miller,Norte,Residencial,1685,2024-03-23,1550.63,0.16,269.6,46
1814,Rivera-Anderson,Centro,Comercial,3718,2024-10-18,1050.63,0.18,669.24,90
1815,Pierce-Hamilton,Norte,Comercial,9179,2024-05-21,205.33,0.16,1468.64,87
1816,Chandler LLC,Norte,Residencial,4899,2024-03-21,95.97,0.25,1224.75,41
1817,Harper LLC,Oeste,Residencial,5860,2024-08-10,737.12,0.18,1054.8,68
1818,"Gardner, Thomas and Anderson",Norte,Comercial,8767,2024-04-10,410.31,0.12,1052.04,91
1819,Jackson and Sons,Centro,Comercial,7074,2024-01-29,1428.17,0.21,1485.54,49
1820,Ramirez and Sons,Sur,Comercial,6220,2024-10-30,635.44,0.17,1057.4,37
1821,Sosa LLC,Centro,Residencial,2079,2024-02-04,1364.98,0.22,457.38,79
1822,Morris-Stewart,Oeste,Residencial,9038,2024-07-21,263.83,0.19,1717.22,98
1823,Berry-Mccann,Este,Residencial,4352,2024-10-14,404.55,0.24,1044.48,0
1824,Davis Ltd,Sur,Residencial,7253,2024-09-12,1171.39,0.24,1740.72,12
1825,Walker PLC,Oeste,Residencial,8357,2024-02-02,1346.48,0.19,1587.83,39
1826,Parker Group,Oeste,Comercial,4508,2024-02-05,722.01,0.13,586.04,63
1827,Jones-Campbell,Oeste,Residencial,5785,2024-02-28,1073.74,0.18,1041.3,28
1828,Green-Nunez,Centro,Comercial,9455,2024-09-12,1331.43,0.2,1891.0,39
1829,Hamilton-Johnson,Sur,Residencial,5566,2024-08-19,828.01,0.1,556.6,65
1830,"Love, Ryan and Gonzalez",Norte,Residencial,8193,2024-08-01,1951.46,0.15,1228.95,49
1831,"Simmons, Rodriguez and Robertson",Sur,Residencial,2283,2024-07-08,367.84,0.17,388.11,58
1832,Anderson-Baird,Oeste,Residencial,2120,2024-10-19,625.34,0.15,318.0,67
1833,Jackson LLC,Centro,Residencial,9548,2024-01-31,949.43,0.17,1623.16,7
1834,Barnes Ltd,Este,Comercial,6445,2024-07-13,1756.26,0.12,773.4,60
1835,Brown-Carrillo,Centro,Residencial,2339,2024-07-18,784.13,0.23,537.97,40
1836,Ho Group,Este,Residencial,439,2024-09-09,807.26,0.16,70.24,67
1837,Castro PLC,Sur,Comercial,4478,2024-04-07,1955.39,0.2,895.6,90
1838,"Alvarez, Moreno and Lynn",Este,Residencial,8111,2024-08-16,773.26,0.25,2027.75,47
1839,Simon-King,Este,Comercial,5449,2024-11-05,692.89,0.15,817.35,0
1840,Armstrong-Evans,Sur,Residencial,7439,2024-02-08,642.2,0.16,1190.24,50
1841,"Brady, Schneider and Brown",Este,Residencial,9831,2024-02-04,466.14,0.18,1769.58,33
1842,Boone Ltd,Este,Residencial,7072,2024-07-13,811.63,0.12,848.64,96
1843,Cruz PLC,Norte,Comercial,6816,2024-07-16,121.1,0.25,1704.0,35
1844,"Banks, Norris and Jennings",Este,Comercial,6445,2024-01-26,1539.29,0.15,966.75,18
1845,Perry-Young,Oeste,Residencial,6643,2024-01-15,246.66,0.16,1062.88,29
1846,Henry-Stewart,Centro,Comercial,850,2024-03-10,890.03,0.14,119.00000000000001,5
1847,Barron-Harrison,Norte,Residencial,9217,2024-04-05,728.46,0.18,1659.06,6
1848,Simmons-Mitchell,Oeste,Residencial,5643,2024-05-21,392.37,0.11,620.73,81
1849,Newman-Mills,Oeste,Residencial,3638,2024-02-18,598.67,0.2,727.6,34
1850,Brown-Tapia,Sur,Residencial,6147,2024-03-05,1672.3,0.23,1413.8100000000002,83
1851,Dunn LLC,Este,Residencial,1654,2024-03-15,1975.42,0.21,347.34,46
1852,Nunez-Flores,Centro,Residencial,661,2024-01-25,1325.63,0.14,92.54,59
1853,Alvarez Group,Norte,Residencial,6472,2024-02-20,194.7,0.14,906.08,85
1854,Johnson-Oneill,Oeste,Comercial,6636,2024-08-31,1995.93,0.14,929.0400000000001,48
1855,"Lee, Johnson and Rice",Centro,Residencial,5446,2024-01-10,870.83,0.17,925.82,7
1856,"Adams, Evans and Smith",Este,Comercial,5798,2024-10-05,116.29,0.25,1449.5,55
1857,Parker-Conner,Oeste,Comercial,1816,2024-09-14,1692.6,0.17,308.72,50
1858,Saunders LLC,Norte,Residencial,129,2024-06-20,311.34,0.22,28.38,26
1859,Beasley Ltd,Norte,Residencial,7458,2024-05-26,1628.97,0.21,1566.1799999999998,93
1860,Jones and Sons,Centro,Residencial,4781,2024-03-19,1452.31,0.24,1147.44,3
1861,"Howell, Ramirez and Ashley",Sur,Comercial,748,2024-10-13,1384.11,0.16,119.68,23
1862,King Inc,Este,Comercial,7691,2024-09-28,1026.45,0.11,846.01,50
1863,"Castillo, Vaughan and Knox",Este,Comercial,8384,2024-10-09,1272.11,0.18,1509.12,59
1864,Knapp-Jordan,Sur,Comercial,4790,2024-02-14,1389.63,0.19,910.1,62
1865,Dominguez-Patterson,Sur,Comercial,2317,2024-08-20,1088.07,0.23,532.91,96
1866,Bruce Ltd,Este,Residencial,152,2024-07-26,437.38,0.13,19.76,21
1867,Byrd Inc,Norte,Residencial,129,2024-02-22,678.1,0.11,14.19,74
1868,Griffin and Sons,Centro,Comercial,1410,2024-07-31,1974.21,0.11,155.1,76
1869,Brandt PLC,Oeste,Comercial,9568,2024-08-15,726.1,0.14,1339.5200000000002,64
1870,Mcguire-Benton,Centro,Comercial,9583,2024-01-28,272.21,0.12,1149.96,75
1871,Barton-Nolan,Centro,Comercial,9311,2024-05-02,1996.7,0.17,1582.8700000000001,24
1872,Pearson Group,Centro,Residencial,2679,2024-03-14,326.23,0.21,562.59,19
1873,Clark-Montes,Centro,Comercial,499,2024-10-25,686.54,0.13,64.87,89
1874,"Cole, Ellison and Levy",Centro,Residencial,3086,2024-03-16,1553.13,0.19,586.34,55
1875,Rogers Inc,Centro,Residencial,564,2024-04-06,691.98,0.18,101.52,31
1876,"Hayes, Chen and Thomas",Norte,Residencial,331,2024-09-06,1385.71,0.2,66.2,41
1877,Bush-Macias,Oeste,Comercial,4676,2024-04-14,1703.16,0.2,935.2,2
1878,Shaffer Inc,Centro,Comercial,2698,2024-01-25,572.18,0.12,323.76,35
1879,"Fisher, Camacho and Allen",Este,Residencial,1734,2024-09-20,465.54,0.2,346.8,81
1880,Martin-Gibson,Centro,Residencial,8580,2024-05-05,604.33,0.15,1287.0,18
1881,"Young, Lester and Reed",Sur,Comercial,9689,2024-01-12,1626.6,0.16,1550.24,41
1882,"Henry, Lee and Day",Oeste,Comercial,6354,2024-01-27,1718.83,0.14,889.5600000000001,54
1883,Goodman PLC,Norte,Comercial,2238,2024-02-04,1038.77,0.17,380.46000000000004,89
1884,Clements Inc,Centro,Residencial,808,2024-08-10,1210.95,0.12,96.96,11
1885,"Powell, Schwartz and George",Sur,Comercial,494,2024-06-16,784.5,0.16,79.04,48
1886,Mayer-Spence,Oeste,Residencial,2301,2024-03-16,1404.32,0.25,575.25,35
1887,"Wright, Johnson and Higgins",Norte,Residencial,8665,2024-06-17,1396.33,0.22,1906.3,1
1888,Reyes Ltd,Centro,Comercial,3701,2024-05-19,840.45,0.1,370.1,56
1889,"Mosley, West and Hoffman",Oeste,Comercial,3395,2024-07-05,900.19,0.18,611.1,63
1890,Stephens-Bell,Este,Comercial,8584,2024-05-21,1487.12,0.13,1115.92,43
1891,Perez PLC,Este,Comercial,4316,2024-08-05,1849.91,0.13,561.08,62
1892,Sullivan-Hart,Sur,Comercial,7458,2024-03-26,631.33,0.23,1715.3400000000001,76
1893,Long Ltd,Este,Residencial,140,2024-05-09,551.34,0.12,16.8,62
1894,"Smith, Chaney and Small",Centro,Comercial,1474,2024-09-17,690.96,0.16,235.84,82
1895,"Berger, Hayes and Robinson",Este,Comercial,7859,2024-09-14,1653.35,0.25,1964.75,59
1896,"Mccall, Ray and Ramos",Este,Residencial,9217,2024-05-22,1377.07,0.12,1106.04,47
1897,Ward-Blankenship,Sur,Comercial,1336,2024-07-31,1589.45,0.14,187.04000000000002,50
1898,Griffin-Rush,Centro,Residencial,458,2024-06-23,818.97,0.21,96.17999999999999,43
1899,"Freeman, Gutierrez and Freeman",Este,Comercial,6946,2024-07-25,924.62,0.14,972.44,12
1900,Cummings Inc,Sur,Comercial,5436,2024-11-03,1868.89,0.13,706.6800000000001,80
1901,Knight-Hamilton,Oeste,Comercial,2482,2024-04-02,1228.63,0.16,397.12,74
1902,Mora PLC,Centro,Residencial,9115,2024-01-30,1377.6,0.11,1002.65,26
1903,Smith LLC,Norte,Comercial,6656,2024-10-28,1321.46,0.21,1397.76,45
1904,Carter-Berry,Oeste,Comercial,5120,2024-06-21,423.26,0.12,614.4,65
1905,Gonzales-Watts,Este,Residencial,244,2024-04-20,1492.88,0.1,24.400000000000002,79
1906,Hart Ltd,Norte,Residencial,8655,2024-06-26,699.14,0.21,1817.55,84
1907,Brooks-Rose,Sur,Comercial,6174,2024-11-01,1259.86,0.25,1543.5,44
1908,Burke PLC,Norte,Residencial,2951,2024-07-31,1042.82,0.11,324.61,82
1909,"Hill, Ward and Morales",Sur,Comercial,9914,2024-05-28,872.68,0.17,1685.38,66
1910,Love Inc,Este,Residencial,8564,2024-06-14,1147.87,0.18,1541.52,94
1911,"Hill, Lopez and Wright",Norte,Comercial,1903,2024-08-08,830.3,0.11,209.33,59
1912,"Williams, Johnson and Ochoa",Este,Residencial,5047,2024-05-23,1510.07,0.19,958.9300000000001,14
1913,"Harding, Young and Robinson",Este,Comercial,5820,2024-04-02,134.12,0.2,1164.0,21
1914,Morgan-Guzman,Centro,Residencial,6678,2024-09-05,637.86,0.17,1135.26,48
1915,"Contreras, Jimenez and Alexander",Norte,Comercial,655,2024-09-24,1130.02,0.16,104.8,90
1916,"Shea, Carr and Dalton",Centro,Residencial,565,2024-07-22,1888.04,0.19,107.35,19
1917,Schultz-Thompson,Sur,Comercial,4311,2024-04-26,1167.38,0.12,517.3199999999999,16
1918,Mcconnell PLC,Este,Comercial,6271,2024-01-25,853.77,0.23,1442.3300000000002,30
1919,West PLC,Oeste,Comercial,8098,2024-07-09,1937.04,0.23,1862.5400000000002,86
1920,"Clark, Oliver and Lopez",Oeste,Comercial,5164,2024-02-17,1787.12,0.15,774.6,14
1921,"Kelly, Horton and Jimenez",Oeste,Residencial,6973,2024-05-27,1613.74,0.1,697.3000000000001,7
1922,Finley and Sons,Oeste,Residencial,836,2024-07-30,1939.87,0.25,209.0,7
1923,"Cruz, Wilson and Rodriguez",Centro,Comercial,4185,2024-08-16,753.37,0.14,585.9000000000001,72
1924,Smith and Sons,Centro,Residencial,9605,2024-02-04,1384.31,0.21,2017.05,22
1925,Marsh-Rodgers,Norte,Residencial,1488,2024-10-11,1086.03,0.25,372.0,23
1926,Choi Inc,Sur,Comercial,1138,2024-11-03,668.25,0.18,204.84,53
1927,Davis-Kelly,Oeste,Comercial,9143,2024-05-15,1381.4,0.19,1737.17,79
1928,Serrano-Green,Oeste,Residencial,1243,2024-08-04,697.36,0.19,236.17000000000002,33
1929,"Lopez, Swanson and Blake",Oeste,Residencial,6024,2024-02-22,169.96,0.15,903.6,65
1930,Duffy-Adams,Centro,Comercial,9205,2024-05-23,1178.06,0.18,1656.8999999999999,66
1931,Gray and Sons,Este,Comercial,5533,2024-02-01,304.59,0.13,719.2900000000001,77
1932,"Moore, Copeland and Castillo",Centro,Residencial,6637,2024-07-02,319.7,0.21,1393.77,39
1933,Richards-Guerrero,Centro,Residencial,2611,2024-10-20,1850.35,0.13,339.43,60
1934,"Coleman, Jones and Brown",Norte,Residencial,5634,2024-08-03,1243.57,0.2,1126.8,13
1935,Morris Inc,Oeste,Residencial,3770,2024-10-25,1720.45,0.11,414.7,15
1936,"Jones, Lewis and Barber",Este,Residencial,6289,2024-10-10,536.0,0.12,754.68,8
1937,Delgado and Sons,Oeste,Comercial,3496,2024-02-05,1440.62,0.23,804.08,8
1938,Smith-Daniels,Norte,Residencial,2585,2024-02-19,1710.12,0.12,310.2,66
1939,"Young, Mcdonald and Miller",Sur,Comercial,7546,2024-09-02,247.57,0.18,1358.28,37
1940,Thornton Inc,Norte,Comercial,5582,2024-04-08,600.4,0.22,1228.04,70
1941,Walker-Brown,Sur,Residencial,4628,2024-08-14,117.59,0.24,1110.72,64
1942,"Hurst, Chang and Stone",Centro,Comercial,5366,2024-08-26,131.28,0.16,858.5600000000001,97
1943,"Jones, Johnson and Dawson",Oeste,Residencial,9153,2024-05-03,1685.19,0.24,2196.72,36
1944,Pierce Group,Norte,Residencial,8265,2024-06-02,1399.0,0.16,1322.4,38
1945,Carney LLC,Sur,Residencial,9955,2024-04-08,1682.1,0.17,1692.3500000000001,42
1946,Cortez LLC,Este,Residencial,1834,2024-02-01,333.95,0.11,201.74,13
1947,"Hansen, Wilkinson and Evans",Oeste,Residencial,5482,2024-03-11,602.09,0.14,767.48,17
1948,"Jones, Brown and Hill",Oeste,Comercial,2845,2024-08-29,974.8,0.18,512.1,92
1949,"Harding, Novak and Rodriguez",Oeste,Residencial,7578,2024-03-14,660.03,0.18,1364.04,32
1950,Valentine-Williams,Norte,Residencial,9759,2024-05-26,1437.78,0.1,975.9000000000001,39
1951,Russell LLC,Centro,Comercial,9554,2024-05-18,1911.7,0.15,1433.1,15
1952,"Walters, Dixon and Pham",Centro,Comercial,8618,2024-07-27,607.32,0.22,1895.96,61
1953,Rogers-Barnett,Oeste,Residencial,3701,2024-07-31,1515.16,0.22,814.22,76
1954,Raymond-Brooks,Sur,Residencial,2716,2024-01-18,1730.05,0.24,651.84,53
1955,"Spencer, Garcia and Walker",Sur,Comercial,8910,2024-09-30,1060.1,0.24,2138.4,71
1956,Gregory-Washington,Sur,Residencial,3167,2024-06-18,1276.9,0.11,348.37,41
1957,"Wallace, Ramos and Marshall",Este,Comercial,8413,2024-02-18,1135.78,0.15,1261.95,40
1958,"Norris, Moreno and Alvarado",Oeste,Residencial,2780,2024-07-25,1007.77,0.1,278.0,3
1959,Shelton-Garcia,Norte,Comercial,7984,2024-03-11,1534.5,0.16,1277.44,3
1960,"Parsons, Williams and Winters",Centro,Residencial,3412,2024-07-31,1576.61,0.22,750.64,44
1961,Todd and Sons,Centro,Residencial,791,2024-08-24,1707.6,0.25,197.75,93
1962,"Garcia, Goodwin and Henry",Oeste,Comercial,4297,2024-04-07,1113.34,0.13,558.61,29
1963,Smith-Lee,Sur,Comercial,5237,2024-06-05,1016.36,0.23,1204.51,1
1964,Reed and Sons,Sur,Comercial,6269,2024-07-15,357.12,0.21,1316.49,82
1965,Santiago-Robbins,Norte,Residencial,9124,2024-02-08,794.61,0.16,1459.84,85
1966,Poole Inc,Este,Residencial,1712,2024-08-25,603.36,0.17,291.04,57
1967,Ramos-York,Este,Comercial,1026,2024-06-08,1844.85,0.19,194.94,36
1968,"Davis, Hughes and Salazar",Norte,Comercial,8478,2024-07-03,1733.3,0.2,1695.6000000000001,90
1969,Ortega-Thomas,Sur,Comercial,986,2024-05-25,1244.88,0.12,118.32,24
1970,"Johnson, Fox and Smith",Sur,Residencial,8490,2024-10-27,556.58,0.18,1528.2,14
1971,"Kelly, Berry and Byrd",Este,Residencial,5230,2024-11-03,350.96,0.16,836.8000000000001,81
1972,"Delgado, Fitzpatrick and Garza",Este,Comercial,1508,2024-03-15,711.65,0.2,301.6,93
1973,Shaw Ltd,Sur,Comercial,3357,2024-06-08,1978.12,0.21,704.97,12
1974,Carter-Wilkins,Norte,Comercial,8848,2024-01-22,943.9,0.13,1150.24,87
1975,Mathis LLC,Norte,Residencial,3004,2024-06-24,1775.79,0.2,600.8000000000001,50
1976,Gordon Group,Norte,Comercial,8675,2024-08-28,1266.87,0.14,1214.5000000000002,92
1977,Mendoza Group,Centro,Comercial,1421,2024-07-19,1611.75,0.14,198.94000000000003,46
1978,Davis-Reed,Norte,Residencial,2920,2024-05-15,953.05,0.23,671.6,76
1979,"Cox, Hunt and Stone",Centro,Comercial,1854,2024-08-01,250.73,0.11,203.94,52
1980,Garcia-Powers,Oeste,Comercial,1968,2024-02-27,516.81,0.23,452.64000000000004,66
1981,"Simmons, Henry and Bridges",Norte,Residencial,3784,2024-06-18,173.19,0.22,832.48,91
1982,King LLC,Norte,Comercial,920,2024-01-08,699.71,0.18,165.6,19
1983,"Dickerson, Murray and Williams",Norte,Comercial,3469,2024-08-23,1567.81,0.19,659.11,75
1984,Molina-Bailey,Oeste,Comercial,8002,2024-06-25,54.55,0.11,880.22,75
1985,Carter Group,Sur,Comercial,129,2024-06-15,1760.8,0.14,18.060000000000002,89
1986,"Burns, Romero and Andrews",Sur,Residencial,6709,2024-03-17,1777.17,0.16,1073.44,66
1987,Wright-Sandoval,Norte,Residencial,2225,2024-04-25,927.98,0.22,489.5,90
1988,Nguyen LLC,Sur,Comercial,3046,2024-07-16,1846.41,0.23,700.58,53
1989,Collins-Townsend,Este,Comercial,864,2024-10-09,1931.58,0.19,164.16,14
1990,Blankenship Inc,Centro,Residencial,1737,2024-08-14,678.77,0.16,277.92,60
1991,Farley Group,Sur,Comercial,7301,2024-08-31,208.77,0.12,876.12,71
1992,Lopez PLC,Sur,Comercial,2065,2024-06-08,702.82,0.19,392.35,55
1993,Stone and Sons,Sur,Residencial,6660,2024-09-24,1488.31,0.2,1332.0,50
1994,"Chavez, Gardner and Burch",Este,Comercial,4241,2024-02-19,981.83,0.25,1060.25,59
1995,"Smith, Ruiz and Webb",Sur,Comercial,4884,2024-10-26,1721.05,0.24,1172.1599999999999,32
1996,"Taylor, Kim and Jackson",Oeste,Comercial,6868,2024-07-02,1481.39,0.2,1373.6000000000001,39
1997,Alvarez and Sons,Centro,Residencial,1510,2024-08-02,209.7,0.19,286.9,67
1998,Anderson PLC,Sur,Residencial,4047,2024-06-26,302.97,0.1,404.70000000000005,95
1999,Freeman LLC,Este,Residencial,5270,2024-05-26,1081.41,0.13,685.1,67
2000,Le and Sons,Oeste,Residencial,7305,2024-10-13,1312.78,0.11,803.55,55
2001,Jones-Carroll,Sur,Comercial,3610,2024-09-06,1005.81,0.1,361.0,7
2002,"Chapman, Stewart and Watkins",Sur,Residencial,7435,2024-02-08,564.05,0.12,892.1999999999999,48
2003,Wilson Group,Este,Residencial,2593,2024-04-14,1454.41,0.23,596.39,3
2004,Allison-Dixon,Centro,Comercial,3065,2024-03-16,1613.0,0.24,735.6,31
2005,Yu-Harding,Norte,Comercial,7510,2024-04-04,748.11,0.2,1502.0,12
2006,Anderson-Jimenez,Centro,Residencial,753,2024-02-18,552.48,0.23,173.19,10
2007,Davis Ltd,Sur,Residencial,2958,2024-06-07,943.0,0.25,739.5,60
2008,"Rodriguez, Smith and Carr",Oeste,Residencial,8233,2024-02-18,644.46,0.21,1728.9299999999998,18
2009,Perry-Molina,Norte,Residencial,3573,2024-04-13,1370.19,0.16,571.6800000000001,30
2010,"Campos, Williams and Williamson",Este,Comercial,9351,2024-06-02,811.29,0.23,2150.73,99
2011,Cameron-Matthews,Este,Comercial,1269,2024-05-29,814.09,0.12,152.28,52
2012,Campbell-Kemp,Este,Comercial,1611,2024-02-26,428.8,0.18,289.97999999999996,93
2013,Clark LLC,Norte,Residencial,7180,2024-11-06,549.27,0.12,861.6,8
2014,"Wong, Colon and Burns",Oeste,Residencial,1834,2024-05-28,519.83,0.2,366.8,1
2015,"Johnson, Smith and Solis",Oeste,Residencial,1450,2024-04-22,1947.22,0.24,348.0,21
2016,Rodriguez-Fox,Sur,Residencial,2569,2024-02-01,686.74,0.17,436.73,83
2017,Haynes-Lee,Sur,Comercial,1514,2024-08-07,1452.02,0.21,317.94,78
2018,Singleton-Peters,Norte,Residencial,8097,2024-04-26,196.78,0.11,890.67,96
2019,"Baxter, Pennington and Brown",Centro,Comercial,1212,2024-05-07,348.62,0.13,157.56,97
2020,Nelson-Gross,Norte,Comercial,591,2024-01-18,1993.03,0.1,59.1,88
2021,Jacobson-Sampson,Este,Comercial,931,2024-04-26,1042.09,0.11,102.41,48
2022,Wallace PLC,Norte,Residencial,8156,2024-01-20,809.27,0.1,815.6,79
2023,"Cross, Mora and Blair",Este,Residencial,9921,2024-01-05,1504.34,0.2,1984.2,50
2024,Foley and Sons,Oeste,Comercial,7234,2024-08-24,1518.41,0.12,868.0799999999999,11
2025,Miller LLC,Sur,Comercial,1904,2024-10-12,971.64,0.16,304.64,27
2026,Smith-Russell,Sur,Residencial,6682,2024-10-25,1046.45,0.13,868.6600000000001,30
2027,Johnson-Hicks,Sur,Comercial,3558,2024-01-18,434.2,0.17,604.86,36
2028,"Petersen, Green and Murphy",Norte,Comercial,6480,2024-10-24,1254.4,0.16,1036.8,58
2029,Ward Ltd,Norte,Comercial,7512,2024-09-10,480.09,0.15,1126.8,7
2030,Parks Inc,Oeste,Residencial,9317,2024-01-15,1842.63,0.24,2236.08,73
2031,Wright-Daniel,Norte,Comercial,4594,2024-01-23,1922.78,0.14,643.1600000000001,29
2032,Francis Ltd,Oeste,Comercial,3159,2024-01-15,1389.13,0.22,694.98,62
2033,"Vega, Peters and Vargas",Sur,Residencial,7674,2024-03-12,824.51,0.17,1304.5800000000002,31
2034,"Mccoy, Solomon and Thomas",Sur,Residencial,8652,2024-08-10,1222.06,0.16,1384.32,30
2035,Brown-Rodriguez,Este,Comercial,8448,2024-08-31,617.8,0.15,1267.2,94
2036,"Lowe, Williams and Gonzalez",Norte,Residencial,251,2024-07-04,1207.06,0.24,60.239999999999995,8
2037,Smith-Garcia,Este,Comercial,5450,2024-07-04,191.01,0.12,654.0,12
2038,Walsh and Sons,Centro,Comercial,7326,2024-06-15,252.21,0.2,1465.2,60
2039,Keller LLC,Sur,Comercial,9661,2024-08-24,127.5,0.23,2222.03,12
2040,Fields LLC,Oeste,Comercial,7589,2024-07-26,968.41,0.17,1290.13,65
2041,Robertson-Allison,Este,Residencial,9901,2024-02-19,172.54,0.22,2178.22,11
2042,Hebert LLC,Centro,Comercial,8260,2024-03-18,1087.39,0.2,1652.0,9
2043,White-Rush,Oeste,Comercial,7518,2024-05-08,1326.34,0.21,1578.78,84
2044,Hobbs Group,Este,Residencial,1199,2024-10-27,1553.33,0.19,227.81,39
2045,"Brown, Moore and Martin",Centro,Residencial,1964,2024-07-20,1877.68,0.18,353.52,58
2046,Robinson-Smith,Oeste,Comercial,4109,2024-10-11,1582.05,0.22,903.98,70
2047,Stark-Edwards,Oeste,Comercial,2543,2024-01-06,1679.54,0.24,610.3199999999999,85
2048,Lang-Lindsey,Este,Residencial,8234,2024-10-18,403.93,0.17,1399.7800000000002,83
2049,Hunter-Johnson,Centro,Residencial,9426,2024-04-28,814.86,0.16,1508.16,93
2050,"Ortiz, Ryan and Wade",Norte,Comercial,7829,2024-09-17,63.14,0.16,1252.64,65
2051,"Wright, Rogers and Huynh",Este,Residencial,1220,2024-07-18,1167.39,0.19,231.8,91
2052,Wade Ltd,Sur,Comercial,2663,2024-04-01,1715.99,0.11,292.93,90
2053,Garcia-Foley,Centro,Comercial,2457,2024-11-07,1751.33,0.18,442.26,61
2054,"Neal, Woods and Johnson",Centro,Residencial,7237,2024-07-04,1194.62,0.21,1519.77,32
2055,Wolfe PLC,Este,Comercial,4858,2024-08-17,969.58,0.21,1020.18,23
2056,"Bass, Conway and Johnson",Centro,Comercial,893,2024-04-13,320.62,0.14,125.02000000000001,38
2057,Dixon-Long,Sur,Residencial,8098,2024-07-27,57.7,0.12,971.76,36
2058,"Smith, Green and Trevino",Este,Comercial,6015,2024-09-26,743.39,0.14,842.1000000000001,21
2059,"Fitzpatrick, Suarez and Griffin",Este,Comercial,9537,2024-02-24,418.7,0.19,1812.03,84
2060,Hudson and Sons,Norte,Residencial,2094,2024-01-02,1259.35,0.21,439.74,80
2061,Rodriguez LLC,Este,Residencial,5365,2024-07-20,1222.75,0.16,858.4,59
2062,Wallace and Sons,Oeste,Comercial,1071,2024-07-17,926.6,0.2,214.20000000000002,57
2063,Maldonado-Solomon,Este,Comercial,7163,2024-06-18,1214.46,0.21,1504.23,68
2064,Bauer-Nolan,Oeste,Residencial,982,2024-02-05,1698.16,0.13,127.66000000000001,77
2065,"Williams, Mayer and Bauer",Sur,Comercial,659,2024-08-02,73.25,0.15,98.85,75
2066,"Wong, Payne and Reed",Norte,Residencial,4250,2024-06-01,1619.61,0.1,425.0,57
2067,Zhang Inc,Centro,Comercial,8860,2024-09-20,352.63,0.19,1683.4,19
